country1,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire,Bosnia and Herzegovina,Botswana,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curazao,Cyprus,Czechia,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands,Faroe Islands,Fiji,Finland,France,French Polynesia,French South Antarctic Territory,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Saint Barthelemy,"Saint Helena, Ascension, and Tristan da Cunha",Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
Togo,7351.6,4078.5,2150.8,18858.8,3759.9,2893.0,6969.4,6835.7,8449.5,5590.7,7738.7,14724.0,4502.7,5790.2,8431.6,5592.7,9587.9,6604.7,5559.6,4655.9,9665.8,180.8,7212.8,9538.8,7610.3,7554.2,4239.2,4300.7,6349.6,8056.4,7135.3,12557.0,4481.9,478.0,3491.0,11327.2,1278.5,10259.1,2819.5,8803.1,2230.3,2089.8,9007.0,10641.5,11804.3,10869.2,8308.3,5275.8,17519.2,9268.6,712.4,4273.1,8495.1,7635.8,4430.0,4765.8,2712.7,5339.1,4585.7,6793.7,7717.0,8840.0,3746.4,9761.9,1299.5,4299.5,5914.3,5106.7,4361.1,8811.7,5945.6,19111.1,6255.2,4170.3,16658.8,9215.7,1586.6,1841.4,5582.4,4799.6,216.8,3111.3,3971.9,7603.4,6833.3,15357.5,9871.5,4539.4,1165.2,1788.3,6613.4,7939.2,9456.9,11991.6,4624.6,6443.6,8453.9,12572.8,6035.4,5169.6,5034.1,5081.8,4312.6,3860.8,8473.6,13350.6,4508.8,4407.8,7530.0,4221.6,18737.0,4246.5,5374.0,8041.4,10897.7,5737.3,4546.0,5149.6,1157.3,2616.7,4352.1,5550.4,4593.7,11942.6,5892.2,4421.1,11171.4,8029.0,1119.5,3323.6,17968.8,1864.2,6986.5,10976.8,16231.2,5026.3,3945.2,10290.9,4189.7,6877.9,2693.2,4860.8,10186.2,3988.4,18246.9,8911.1,4842.1,17897.3,16380.4,9380.3,1267.5,865.1,18486.8,17380.3,12321.2,4194.6,15183.7,5788.7,6061.9,7474.8,14602.0,4392.0,8962.4,15960.6,7356.7,8635.0,13084.5,14270.3,5083.7,3527.1,7341.8,5635.2,1930.3,4736.6,9925.9,3428.5,6944.9,3811.6,6940.2,6756.9,6968.7,6844.7,6794.7,19065.7,4073.7,1132.1,4997.4,1787.8,4382.9,6243.5,1387.7,11425.1,6968.1,4779.0,4374.5,17762.2,5026.7,4937.4,12597.9,3367.1,3556.9,8790.4,3247.1,6307.4,5906.4,4292.0,4849.5,12604.7,7723.2,4127.8,10831.4,13979.9,0.0,19230.5,18552.7,6802.7,2937.1,4803.9,6723.3,7875.5,19641.9,7162.5,3577.7,5245.5,5871.0,5199.8,10014.3,7528.2,7198.9,18345.6,7435.4,11639.6,19397.0,5237.9,3835.9,4359.9
Tokelau,13366.5,16248.6,17789.1,616.0,16229.4,17533.0,12301.6,12430.0,10949.3,14998.1,11512.1,6016.7,15688.7,14810.6,10879.2,15169.4,11200.7,12645.7,14736.6,15386.3,9611.1,19394.8,12147.4,11227.8,11654.4,11695.1,16023.7,16106.6,12921.2,12764.5,12136.9,8281.9,15901.6,18911.0,17254.0,9497.8,19535.6,9365.3,16457.7,10479.6,18600.7,18670.0,10355.3,10051.0,9021.5,9947.1,10926.0,15452.0,1876.4,9978.9,18519.9,15943.1,10796.2,11613.6,16141.7,15424.7,17935.2,14756.3,16253.2,12465.1,11557.9,10390.4,16923.0,9501.3,19163.7,16526.0,14315.1,15347.1,16481.7,10717.5,14004.0,1267.2,13955.0,15836.0,2612.9,11251.5,18860.7,17427.5,14968.8,15320.3,19020.6,16703.5,16404.1,12241.3,12414.6,5393.9,9400.5,15405.5,18074.5,17463.3,12618.8,11337.4,9810.2,8779.9,15637.0,13439.8,12353.7,8270.0,14673.2,15495.6,14861.4,14858.3,16327.8,16332.7,10801.0,7225.5,15441.3,16248.7,13043.7,16588.5,708.8,16076.5,15349.1,12616.3,9901.0,14501.8,16063.5,15229.2,18077.5,17861.6,15767.8,14695.6,15471.4,8830.9,14782.9,16228.3,9670.4,12813.0,18401.9,16952.0,2590.2,17582.9,13721.4,8349.8,4547.1,15337.6,16148.8,10300.4,16109.6,12386.5,17034.1,15732.2,10607.8,16299.7,2529.7,11852.6,15210.5,2754.4,3772.4,9877.5,19048.0,19970.0,1136.5,3064.1,8268.1,16151.1,5530.5,14288.8,14738.1,13273.5,6214.4,16238.8,10281.0,4881.7,11950.4,10602.3,7725.1,5016.1,15137.7,16264.3,11929.8,15132.6,18690.7,15605.1,10497.5,17334.8,12324.6,15849.3,12326.9,12496.3,12301.7,12667.3,12455.4,530.7,16105.9,19019.1,15771.7,17497.8,15927.4,14568.0,17843.7,9417.7,12302.1,15473.0,15831.7,3074.9,15813.1,15356.6,8032.1,17472.6,16323.9,12051.0,17585.1,12923.8,14260.1,15808.5,15769.6,8145.6,12953.8,16611.0,9985.1,6855.5,19230.5,0.0,1398.0,12440.5,17240.8,15731.5,13932.9,11414.5,1174.9,12109.4,17230.5,15135.5,14914.8,14756.7,9400.1,11846.1,13443.0,2410.3,11800.1,9178.4,785.2,15589.5,16744.3,16155.8
Tonga,13750.5,17364.9,19184.7,934.3,17616.1,16151.7,12963.8,13060.5,10306.9,15683.3,12072.9,5211.9,16955.1,15473.0,11734.2,15344.8,11364.7,13173.6,15897.9,16749.8,10362.9,18664.7,13114.2,11484.5,11490.7,12239.6,17219.5,14734.1,12694.7,12104.0,12809.2,8148.5,16942.8,18814.1,16162.7,9484.1,18280.1,10707.7,16942.6,11238.5,17650.0,18427.1,9820.9,10562.7,8482.3,9323.7,11329.4,14399.4,1600.4,10551.2,18139.6,17187.2,11583.6,12161.7,16831.9,16691.4,16666.3,16089.7,15878.9,13054.8,12257.5,10671.0,17317.2,10187.2,17765.8,16280.9,15545.4,14000.4,15983.9,9807.0,15393.3,762.4,15202.3,17215.6,2733.0,9945.4,17464.5,17729.8,15734.4,16640.5,18416.2,18081.4,17449.1,13639.2,12929.3,5813.3,10134.0,16798.9,18034.3,17659.8,12934.5,12050.3,10510.1,9060.1,16835.0,14837.3,12394.6,8003.0,15054.4,15977.6,16259.1,16251.2,16841.6,17598.6,11516.8,8020.0,16833.9,16722.7,13792.6,15731.1,2090.9,17199.7,15660.6,13182.9,10040.7,15723.0,16668.2,13853.3,17779.0,18638.5,17089.8,15910.1,16824.4,9102.2,13652.9,15026.5,9442.1,12383.0,19022.3,18127.7,3467.2,18397.9,12671.6,9300.5,4901.3,16412.0,17489.3,11041.1,17262.5,13010.9,18349.5,14479.7,10757.3,14903.0,2998.8,12108.6,16568.5,1993.0,2378.7,10523.8,19491.7,18605.0,605.0,1906.4,9029.8,17243.2,6053.4,15630.7,14754.3,13557.9,6338.4,16782.3,10810.4,4694.7,11578.1,10691.1,7851.0,4890.0,16376.2,17639.4,12604.6,15285.9,17355.9,16707.4,11511.8,16279.4,12978.5,14741.7,12968.0,13048.1,12960.5,13883.7,12986.1,884.4,17383.6,17673.5,15891.3,17862.1,17067.8,13803.8,17753.8,9135.2,12960.1,16681.2,17085.1,2931.0,15226.3,13962.2,8715.1,16765.5,17720.6,11780.6,17177.6,13195.7,15543.7,17143.2,16361.8,8513.4,13464.8,15539.1,10022.2,6461.5,18552.7,1398.0,0.0,12915.0,18523.1,16511.9,14480.3,12183.0,1736.7,12780.6,16323.0,16187.7,14996.0,16146.2,10522.5,11257.4,14035.3,1991.2,12201.2,9222.4,846.0,15385.5,15457.9,14834.2
Trinidad and Tobago,12705.4,8518.2,6806.3,12325.6,6993.5,9078.4,856.4,707.4,5441.8,10601.4,975.0,17758.1,8071.9,10802.5,2331.6,11618.4,15114.4,331.8,9003.7,7384.7,3030.4,6955.6,2422.5,14797.5,2995.5,783.0,8305.8,10047.1,2941.6,14854.9,931.0,18263.4,8944.9,6498.8,10211.7,17022.8,8080.5,6365.5,4068.0,2294.3,9030.0,8640.3,5245.4,14630.7,18603.9,17640.5,1592.9,11883.0,11319.5,2470.3,6122.4,8110.5,2135.6,863.2,9754.1,8153.4,9335.2,7836.8,11249.6,522.8,1310.4,2333.9,9683.6,3028.8,7959.8,10867.5,8781.6,10803.9,11092.7,6925.0,7146.6,13463.8,8805.8,7121.8,10183.4,13778.0,8158.3,5001.2,10389.1,7812.3,6610.8,6265.6,8672.8,6894.7,178.7,16099.4,3191.0,6866.2,5637.6,5023.5,692.7,1501.3,2758.4,16309.2,8445.3,6840.5,14458.8,18790.3,11631.0,10721.4,6657.7,6917.5,9977.8,7883.8,1916.4,14429.3,6889.4,10118.4,11750.0,11017.2,12001.7,8571.4,11200.3,12710.5,16189.7,8765.6,10002.3,10542.5,5715.2,8350.9,7692.5,8728.7,7486.0,16321.9,12285.3,10876.2,17535.8,14758.3,6204.3,8028.9,13901.3,5483.0,13412.9,4604.8,15978.1,9112.2,7481.0,13459.9,8445.7,677.5,6013.9,11095.4,15630.0,9440.6,14592.1,14306.6,7478.6,14907.7,13613.6,2624.2,7484.4,7651.6,12345.8,14539.2,14283.6,8647.1,15756.3,7869.0,12294.6,13050.8,17349.6,9991.4,2159.7,17222.8,3788.0,2677.2,17376.7,8181.3,8419.5,6108.2,1014.1,11691.6,8606.7,8870.3,11911.6,10177.7,816.0,6768.0,756.5,356.9,840.6,4045.5,253.7,12531.6,7886.9,7591.4,11155.8,5091.1,8572.5,13033.3,5427.9,17898.4,836.9,8458.1,8098.8,15503.8,11805.1,10060.4,14761.4,10152.3,6508.2,15346.1,9910.1,943.2,8420.5,7587.5,10257.4,16192.4,12648.0,10813.3,16482.5,19245.7,6802.7,12440.5,12915.0,0.0,7584.7,9823.5,11791.9,1660.1,13557.8,933.7,10374.2,9304.1,12019.4,7030.6,4524.7,4817.3,12021.8,14793.3,756.2,17036.3,13075.5,11763.8,10184.7,10437.8
Tunisia,5302.7,1236.7,993.2,17830.9,1184.9,5067.5,7326.4,7273.1,11000.4,3212.1,8285.6,14605.5,1570.8,3428.6,8240.0,4038.3,7775.3,7283.3,2637.3,1891.5,9678.4,2820.4,6773.9,7579.6,9523.1,8146.1,1316.9,6425.2,8406.2,7918.6,7459.7,11124.4,1701.2,2649.1,4646.4,9737.7,2950.4,8345.4,3897.7,8837.4,3240.6,2241.2,11410.6,8270.5,11218.5,10515.2,9162.7,6234.0,18261.1,9716.2,3303.9,1335.9,8473.3,8216.0,2193.2,1835.3,4389.9,2486.8,4148.2,7325.7,7946.8,9915.5,2184.1,9927.3,3569.4,3675.8,2977.9,7075.9,4185.6,11625.2,3325.7,17841.0,3322.9,1504.4,17258.1,10943.4,3846.1,3380.5,3087.1,1920.8,3070.4,1379.7,1240.9,5170.0,7527.9,12953.9,9919.1,1997.5,3299.6,3504.2,7727.7,8126.1,9603.4,9901.4,1695.7,3954.8,6906.9,11389.1,4089.9,3156.7,2584.9,2516.3,2394.4,925.3,8627.9,10601.4,1955.8,2535.8,4954.4,4781.3,16620.8,1385.3,3616.0,5686.6,9068.8,2800.2,2428.9,7298.3,3614.5,1117.3,1474.6,2613.6,1791.2,9867.5,7045.1,5840.1,9979.6,7397.3,2255.9,497.1,15073.0,2468.7,7869.3,10424.1,13868.8,2178.3,1110.3,7650.5,1301.7,7326.8,1572.4,6436.6,8371.1,6362.1,15630.2,6981.4,2055.4,17265.0,18509.3,9655.4,1809.4,2748.2,18359.5,17910.6,9620.1,1373.1,12664.5,2956.6,4733.2,5576.7,12641.1,2406.8,9518.8,14432.0,9588.8,10079.3,11188.2,15757.2,2147.0,1698.5,7649.4,4113.7,3833.1,1872.9,7048.2,4501.9,7322.5,6748.2,7347.6,7374.9,7333.5,5598.5,7456.7,17768.5,1144.5,3743.0,3619.0,3232.2,1498.0,6442.7,3564.1,10326.1,7334.9,1845.5,1438.4,15993.6,4943.4,7271.0,9971.6,3736.9,1385.1,7797.2,3131.4,7522.0,2991.9,1440.2,2702.7,10367.0,5462.2,5195.2,9176.0,12973.9,2937.1,17240.8,18523.1,7584.7,0.0,2364.4,4464.6,7930.1,16800.5,7487.9,4309.5,2411.1,4448.0,2590.7,8990.1,10036.3,4847.4,16962.0,8337.0,9937.8,17677.5,4398.8,5554.0,6213.6
Turkey,2947.3,1307.2,3324.6,16317.4,2849.6,5838.8,9448.8,9425.6,13218.9,850.7,10421.4,12435.1,1922.0,1067.2,10058.6,2039.8,5424.7,9506.9,1730.3,2726.8,11482.0,4640.5,8599.3,5216.9,11886.6,10304.3,1563.8,6873.4,10753.4,6278.0,9562.7,8786.7,922.4,4681.9,4719.3,7395.9,4184.4,8861.6,6261.9,10720.9,3861.1,3064.5,13703.1,5963.8,9094.3,8527.6,11360.2,5698.7,17579.0,11730.1,5359.6,1788.2,10358.1,10366.8,455.4,1973.6,4958.9,2697.9,3093.5,9505.3,9982.7,12151.8,1408.8,11790.7,4849.6,2672.8,2302.8,7259.9,3344.5,13580.1,3819.5,15749.5,2635.1,2805.4,17603.1,10335.1,5022.2,5695.2,780.3,2358.7,4992.6,3570.7,1161.1,5525.4,9745.5,10703.9,11721.0,3199.8,5492.6,5801.0,10035.2,10132.2,11482.8,7547.7,1568.0,4497.8,4635.7,9088.7,1815.7,990.6,3648.2,3426.1,879.1,1945.5,10584.3,8547.4,3163.7,933.9,2729.1,4325.6,15381.9,1274.2,1553.0,3351.0,6707.8,2139.0,569.6,7626.2,5745.0,2187.5,2268.7,1991.8,2591.5,7512.1,6504.4,5781.2,7714.1,5516.7,4470.4,1872.4,13184.6,4818.1,6965.4,11806.4,11618.7,1091.2,2376.7,5489.9,1399.1,9480.1,3892.4,6379.2,6015.1,7073.4,13523.1,4624.1,2729.4,14905.0,16596.9,11594.1,3537.9,4239.4,16743.9,15571.2,7517.7,1183.4,10458.6,3030.3,2762.6,3246.0,10290.8,777.9,11591.0,12068.3,11915.5,12400.2,8825.7,17746.3,1904.4,3719.0,9734.7,2123.9,4771.1,1145.3,5264.2,4562.3,9452.3,8427.3,9486.0,9577.8,9458.3,7084.7,9668.3,16141.9,1975.3,5191.9,1912.6,5549.7,1312.3,5262.3,5771.7,8074.9,9460.2,1645.6,1837.5,13678.8,3904.6,7801.7,7808.2,3576.0,3320.5,5698.5,2934.2,9850.2,2625.5,2358.3,570.2,8041.2,3104.5,5018.9,6831.5,10668.0,4803.9,15731.5,16511.9,9823.5,2364.4,0.0,2100.8,9892.5,14859.7,9589.5,4173.5,1096.2,2462.7,3389.2,10204.7,12271.4,2501.7,14652.4,10579.5,7581.5,15787.9,2900.5,5818.1,6449.2
Turkmenistan,919.0,3340.5,5423.0,14457.8,4813.8,7036.5,11317.7,11321.7,15161.8,1252.9,12278.8,10487.1,3720.6,1037.0,11629.3,1669.4,3361.5,11465.9,2895.6,4436.1,12959.3,6548.8,10246.6,3125.8,13987.4,12186.4,3504.2,7697.3,12845.7,5175.3,11411.3,6726.3,2883.3,6674.0,5588.4,5336.4,5869.7,9382.0,8362.2,12320.2,5274.7,4751.7,15725.9,3927.2,7261.7,6858.4,13259.4,5859.5,15796.8,13416.8,7340.1,3687.9,11975.9,12240.2,2354.5,3652.8,6142.6,4106.5,3444.2,11424.2,11757.5,14079.2,2991.0,13312.2,6481.2,3269.5,3284.1,7817.0,3812.2,15191.0,5070.7,13723.5,3430.4,4670.4,16355.2,9823.4,6576.9,7781.0,1417.3,4012.0,6927.1,5619.1,3243.6,6345.8,11695.3,8676.4,13181.7,4953.1,7530.2,7879.2,12068.8,11873.9,13038.7,5452.5,3346.7,5638.2,2757.2,7069.7,898.9,1562.6,5256.2,5001.3,2410.7,3950.9,12260.9,6728.2,4926.0,2319.5,1167.5,4850.1,13752.8,3258.8,1542.6,1318.9,4618.6,3226.6,2192.6,8258.6,7750.1,4168.1,4099.8,3199.8,4324.6,5415.5,6526.5,6349.3,5753.2,4196.2,6531.5,3970.9,11343.0,6916.9,6569.4,12829.4,9583.2,2681.2,4323.0,3669.3,3382.1,11375.8,5974.1,6853.9,3937.8,8080.3,11545.5,2550.7,4366.8,12804.3,14619.4,13206.5,5489.3,6037.2,14803.9,13485.1,5683.1,3202.7,8466.7,4235.4,1966.2,1307.5,8195.5,2332.5,13346.8,9967.6,13988.7,14431.5,6724.9,18293.9,3417.4,5709.0,11562.5,1701.9,6218.2,2923.4,3984.6,5454.3,11327.6,10055.5,11368.3,11516.5,11329.0,8562.3,11613.7,14256.9,3919.9,6881.5,2160.0,7637.0,3237.3,4850.7,7811.6,6125.5,11331.3,3338.9,3694.5,11595.3,3980.5,8582.1,5900.9,4545.8,5309.7,4046.6,4088.0,11906.0,3684.3,4204.5,1885.7,5969.0,1015.8,5627.7,4771.0,8631.3,6723.3,13932.9,14480.3,11791.9,4464.6,2100.8,0.0,11602.7,12924.5,11436.2,5002.1,2497.8,1806.4,4915.7,11211.1,14251.4,504.8,12567.2,12540.8,5499.3,13830.4,2810.4,6642.4,7158.1
Turks and Caicos Islands,12509.4,8613.7,7347.4,11436.6,7076.5,10436.7,991.1,1168.7,6708.3,10555.4,1033.6,17393.1,7994.8,10728.8,681.4,11877.2,14628.3,1604.7,8707.3,7217.2,1821.9,8003.7,1368.3,14236.6,4296.1,1119.1,8329.1,11536.6,4528.3,15770.8,831.7,17018.3,8971.1,7496.5,11365.9,16198.4,9114.7,4761.1,5056.2,945.3,10028.7,9445.3,6349.5,13620.0,18732.1,18419.5,1913.6,13133.7,10667.2,1838.9,7257.3,8104.9,619.8,1095.6,9941.1,8005.4,10548.4,7496.4,11962.6,1301.1,369.4,2693.6,10113.7,2010.9,9128.2,11521.7,8356.9,12326.7,11891.0,8228.3,6589.7,12582.1,8285.9,7087.1,9510.9,15430.6,9367.4,6035.1,10300.6,7627.9,7709.9,6550.5,8821.3,5863.3,1504.8,14445.3,2049.1,6715.3,6737.5,6103.7,2323.0,305.7,1685.3,15084.9,8367.1,6124.7,14357.8,17611.5,11682.7,10867.9,6353.7,6605.6,10263.2,7981.2,699.2,12863.4,6748.1,10404.5,11259.5,12050.5,10871.1,8621.9,11408.1,12236.7,15366.4,8390.7,10204.2,12104.8,6899.6,8881.0,7631.6,8404.6,7342.0,15114.1,13656.7,12194.7,17060.8,15324.3,7070.8,8298.5,12456.9,6269.3,14788.7,3162.1,14391.3,8991.4,7527.3,12399.5,8498.9,1149.2,6442.7,12499.6,15002.1,10956.8,13251.6,13893.2,7261.2,14109.8,13489.9,1726.7,8294.9,8668.6,11580.8,14021.8,12852.9,8723.0,14096.8,7401.2,12600.8,12910.2,15689.5,10249.5,1745.5,15825.4,5199.0,3434.2,15906.3,7908.4,8202.0,6274.7,667.0,11958.8,9780.1,8807.3,10776.5,11303.0,1028.6,8389.6,1060.6,1433.6,998.6,3131.0,1474.4,11619.1,7921.7,8810.6,11532.5,6090.0,8581.4,14050.4,6577.6,17411.4,1000.7,8335.0,8062.0,14332.7,12652.0,11641.4,13306.4,11075.9,6651.2,15583.5,10700.2,2602.0,7963.6,7537.8,10406.9,14797.7,12281.3,11999.4,15776.0,17670.7,7875.5,11414.5,12183.0,1660.1,7930.1,9892.5,11602.7,0.0,12428.3,812.1,11414.3,9141.6,12303.1,6687.5,2866.8,6237.7,11705.6,13824.3,1780.1,16049.2,12136.6,12320.6,11528.8,11868.3
Tuvalu,12291.0,15628.9,17650.6,1552.9,16058.8,17002.1,13353.2,13493.2,11940.6,14065.3,12611.6,5072.4,15248.9,13864.2,11852.8,14049.7,10056.0,13744.3,14165.5,15152.0,10655.7,19461.5,13022.2,10103.4,12809.2,12798.1,15487.6,15625.9,14069.8,11659.9,13186.4,7107.8,15213.4,19430.8,16266.2,8326.0,18412.7,9802.1,17474.7,11510.5,17462.5,17554.1,11394.9,9003.9,7910.3,8855.0,12071.3,14501.4,2888.1,11088.1,19680.1,15468.5,11808.7,12716.3,15226.6,14988.3,17082.7,14453.9,15078.6,13543.9,12602.9,11556.7,15897.8,10575.1,18507.2,15354.9,13834.1,14806.8,15312.5,11532.1,13913.6,1064.9,13501.7,15646.9,3760.6,10715.4,18248.7,18447.5,14080.1,14979.8,19851.3,16775.1,15722.2,12318.4,13519.9,4284.6,10455.7,15308.6,19164.8,18531.4,13771.2,12379.2,10875.2,7650.6,15105.5,13450.8,11193.5,7106.2,13607.4,14476.2,14842.1,14774.2,15334.8,15884.1,11848.1,6317.6,15336.6,15238.1,12131.3,15497.7,1564.8,15463.2,14268.1,11607.0,8747.5,14006.9,15105.4,14798.8,19250.5,17046.8,15423.1,14190.5,15204.6,7699.7,13917.2,15393.1,8499.4,11654.7,18833.6,16391.0,1730.7,18217.5,12808.7,9300.0,3410.9,14676.8,15835.0,9370.1,15526.1,13452.7,17228.2,14984.7,9458.4,15987.4,1395.0,10731.0,14963.6,2002.2,3753.4,10962.8,18396.9,18801.2,1889.8,2632.4,7342.5,15508.6,4461.3,14014.7,13584.3,12167.1,5047.2,15256.6,11400.4,3725.5,13058.0,11777.1,6562.8,6148.6,14662.4,16379.8,12980.9,14007.4,17857.0,14971.0,9775.8,16317.9,13379.5,16449.1,13387.1,13588.5,13354.8,13270.4,13555.1,1340.8,15677.9,18768.9,14645.4,18472.6,15331.2,13479.2,18985.5,8252.2,13355.5,14955.1,15371.1,1946.7,14661.0,15047.4,7058.0,16318.6,16306.5,10878.8,16411.3,14081.7,13863.9,15489.7,14801.1,7037.2,11922.8,15637.3,8818.3,5723.1,19641.9,1174.9,1736.7,13557.8,16800.5,14859.7,12924.5,12428.3,0.0,13159.6,16140.6,14454.1,13773.1,14649.9,10187.9,12868.7,12451.0,1482.0,12940.8,8010.6,930.4,14417.3,16006.2,15517.8
U.S. Virgin Islands,12354.7,8287.6,6819.4,12085.6,6741.3,9654.5,193.7,357.8,6283.3,10311.5,842.6,17953.5,7743.2,10499.4,1489.9,11505.7,14641.8,807.8,8568.7,7001.4,2504.3,7299.0,1549.4,14282.3,3832.6,770.0,8033.6,10730.9,3873.5,15162.8,28.7,17474.0,8680.0,6804.9,10642.5,16413.3,8419.9,5433.7,4348.4,1655.3,9350.1,8832.0,6018.7,13897.3,18683.6,17959.0,1834.4,12387.4,11223.4,2245.0,6523.0,7820.7,1393.8,811.6,9585.1,7787.8,9804.4,7369.0,11400.8,495.5,557.8,2663.7,9653.7,2614.5,8392.2,10980.1,8280.0,11517.4,11295.5,7786.4,6566.3,13236.0,8257.9,6806.4,10067.1,14688.9,8620.7,5322.6,10074.6,7424.4,6988.2,6120.1,8473.1,6107.3,759.2,15225.5,2709.5,6486.1,6010.4,5378.3,1625.8,782.7,2300.6,15496.8,8119.4,6184.2,14179.5,18058.9,11403.2,10537.9,6196.1,6454.8,9866.4,7648.5,1311.7,13497.9,6514.6,10008.6,11239.6,11370.0,11596.0,8316.5,11055.2,12216.7,15563.6,8288.8,9843.8,11292.8,6150.0,8370.2,7368.9,8277.2,7116.1,15516.8,12878.4,11426.3,17132.1,14857.0,6419.7,7892.1,13260.1,5639.3,14012.5,3948.0,15200.5,8769.6,7213.5,12696.5,8191.2,337.4,5950.8,11710.9,15092.9,10147.5,14038.4,13860.4,7070.2,14747.9,13850.0,2259.0,7672.1,7977.2,12186.3,14555.0,13383.4,8406.8,14864.0,7338.3,12215.0,12733.0,16444.3,9864.6,2031.0,16629.9,4674.6,3241.1,16475.9,8284.3,8020.0,5892.8,179.6,11584.3,9045.0,8556.4,11109.2,10588.5,223.6,7585.1,248.8,644.5,196.4,3269.5,707.3,12277.3,7617.1,8059.2,11106.5,5388.4,8294.8,13387.3,5835.7,17507.8,197.5,8108.5,7792.0,15085.7,12042.9,10829.5,13855.2,10428.9,6284.2,15267.8,10100.2,1864.5,7900.0,7268.9,10071.7,15311.2,12208.0,11268.5,15921.1,18467.2,7162.5,12109.4,12780.6,933.7,7487.9,9589.5,11436.2,812.1,13159.6,0.0,10728.3,8941.1,11924.4,6553.4,3654.4,5711.5,11602.0,14516.1,1330.6,16344.8,12806.9,11824.8,10752.3,11073.0
